"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000139168",1859.95070701043,-0.829552721815665,0.365544894011248,-2.26935934657082,0.023246482273465,0.0941993402730104
"ENSG00000149308",1055.35675667806,-0.457431232095381,0.201573186216494,-2.26930595622023,0.0232497265855503,0.0941993402730104
"ENSG00000137819",407.027852800922,-0.82443709886477,0.363353460924091,-2.26896723858922,0.0232703182227413,0.0942626585003964
"ENSG00000038210",308.461952783061,-0.700276263390297,0.308655491666177,-2.2687957360165,0.0232807504033557,0.0942647015265939
"ENSG00000165424",1124.41445944443,1.00071521485477,0.441069840920084,2.26883618423615,0.0232782896480291,0.0942647015265939
"ENSG00000100154",1167.52497474463,0.774270811796897,0.341300874774093,2.26858724669073,0.0232934378868767,0.0942758707314127
"ENSG00000183625",28.4418760284039,0.995908195773235,0.438990754394182,2.26863136821096,0.0232907523995713,0.0942758707314127
"ENSG00000163069",839.848950292397,-0.767200525487007,0.338227084539711,-2.2683000875908,0.0233109225961545,0.0943064380274763
"ENSG00000172932",7843.91040648863,0.60567043239944,0.267009758898755,2.26834567731698,0.0233081459419304,0.0943064380274763
"ENSG00000113083",663.442817382441,-1.06891956497538,0.471271667892995,-2.26816003973759,0.0233194540434021,0.0943208588464763
"ENSG00000099875",5965.71399956161,0.981396868396215,0.432868734733505,2.26719277612048,0.0233784519366114,0.0945192255218758
"ENSG00000228294",91.9063935643011,-1.37468460739464,0.60633577229769,-2.26720023822001,0.0233779962930963,0.0945192255218758
"ENSG00000243621",28.6821816242318,-1.2657425083476,0.558325773572575,-2.26703220280959,0.0233882585768915,0.0945387463548678
"ENSG00000135697",15.4059548684881,-1.0640712499101,0.469475007571555,-2.26651308961942,0.0234199866390605,0.0946468496011403
"ENSG00000132259",27.8484721886074,0.960905314382436,0.423988185762155,2.26634926785784,0.023430007134356,0.0946671990385999
"ENSG00000113407",1853.38523858454,-0.895629730586242,0.395373399364519,-2.26527564076334,0.0234957699002173,0.0949127144022819
"ENSG00000079102",464.192486778104,1.01308090771244,0.447338599608945,2.26468475691133,0.0235320315436211,0.0950187707874474
"ENSG00000108813",166.711723652698,1.31970482110214,0.582723230842344,2.26471976961425,0.0235298815144433,0.0950187707874474
"ENSG00000061337",855.562043652247,-0.743430584158254,0.3284055042191,-2.26375799006787,0.0235890036392492,0.0952285669875304
"ENSG00000176933",56.8093987208163,0.814702174855594,0.359906521842953,2.26364937952165,0.0235956881964899,0.0952353068759497
"ENSG00000021574",1316.57164464501,-0.372836988450536,0.164725823781481,-2.26337911015778,0.0236123293606955,0.0952527249141703
"ENSG00000064309",1152.33040115995,0.609182854698686,0.269191492801476,2.26300931117443,0.0236351153130895,0.0952527249141703
"ENSG00000122741",4465.25585662845,0.651543397494854,0.287884704270304,2.26320949960266,0.0236227779090351,0.0952527249141703
"ENSG00000135373",5430.77394230879,-1.11355938150854,0.492044870517567,-2.2631256786342,0.0236279430276984,0.0952527249141703
"ENSG00000183153",635.440528967064,1.22387507669421,0.540736321542905,2.26334911847993,0.0236141766513025,0.0952527249141703
"ENSG00000198176",1288.74578698413,-0.92110798512672,0.407019599846822,-2.26305560094249,0.0236322620261453,0.0952527249141703
"ENSG00000230445",154.086385026801,-0.933247008068119,0.412346772323468,-2.26325770130202,0.0236198081234414,0.0952527249141703
"ENSG00000115289",970.005078371757,0.53494574057841,0.236396250543117,2.26291973476474,0.0236406376240961,0.0952547652199417
"ENSG00000126934",6830.17706484878,0.533788882070697,0.235962120799267,2.26218038837171,0.0236862604835108,0.0954183467505028
"ENSG00000023608",596.90098378839,-0.36498207697859,0.161365344803958,-2.26183681150376,0.0237074875710398,0.0954757113554298
"ENSG00000120693",291.513213007306,-0.635136266752507,0.280811684965089,-2.26178717182466,0.0237105558058034,0.0954757113554298
"ENSG00000137731",54.18276763574,-1.46637553056931,0.64847509273058,-2.261267313128,0.0237427090385271,0.0955646554984377
"ENSG00000150316",1184.64108909415,-0.515451488659927,0.227944045639801,-2.26130709935037,0.0237402469267843,0.0955646554984377
"ENSG00000233157",29.8230991069839,1.37660930142999,0.608884386890803,2.26087140854356,0.0237672210823363,0.0956430447877867
"ENSG00000049759",2446.60096999363,0.630236602592528,0.278788201162175,2.26062867784677,0.0237822603686317,0.0956832890678636
"ENSG00000140365",2611.72226918779,0.454041435873317,0.200863766565057,2.26044469661112,0.0237936651121652,0.0957088965219268
"ENSG00000136940",623.703909936577,-0.458090319874073,0.202672759939219,-2.26024612291978,0.0238059797452947,0.0957381523428943
"ENSG00000197147",833.822285760023,-0.56267723134507,0.248957065127277,-2.26013763078949,0.0238127102667827,0.0957449434609789
"ENSG00000138231",880.239691371784,-0.324111813742735,0.143445794823175,-2.25947239612194,0.0238540155012962,0.0958704242052096
"ENSG00000185787",2651.35294960658,-0.631902204037672,0.279658044417087,-2.25955311013775,0.0238490005588459,0.0958704242052096
"ENSG00000119715",42.5878861785128,1.22013876576242,0.540051273823628,2.25930170875016,0.0238646237022201,0.0958927643049428
"ENSG00000179168",120.462391069308,-0.974371674555386,0.431294503408829,-2.25917943969661,0.0238722252253362,0.0959030160840139
"ENSG00000108639",8614.65556139512,0.857101153460791,0.379451138388519,2.25879188846498,0.0238963333428113,0.0959795622208095
"ENSG00000279208",129.593292831365,1.38311708913705,0.612348671941236,2.25870840015438,0.0239015296029908,0.0959801326201723
"ENSG00000180185",1020.67398666494,0.658365390052432,0.291522288826302,2.25837068137424,0.0239225590096651,0.0960442696815096
"ENSG00000152467",134.93132953543,1.28147211873012,0.567591192780893,2.25773784905223,0.0239620080482426,0.0961464767687236
"ENSG00000160179",1371.25335812424,0.677464117458865,0.300065784019681,2.25771865216872,0.0239632056106566,0.0961464767687236
"ENSG00000206052",110.709355147994,1.06375739119533,0.471157775047188,2.25775196236291,0.0239611276483141,0.0961464767687236
"ENSG00000130590",1693.52903021572,0.653553123262873,0.289548544313803,2.25714525628757,0.0239989997995815,0.096269752047751
"ENSG00000136810",1767.67707346093,-1.03540889312207,0.458749747545776,-2.25702335240796,0.0240066156125054,0.0962799641988337
"ENSG00000243708",2661.06558025305,0.864032569563212,0.382918843173492,2.25643784568663,0.0240432237250506,0.0964064228333427
"ENSG00000168214",2989.70548394633,-0.44836430713274,0.198745176846591,-2.2559757889311,0.0240721474390861,0.0965020223492177
"ENSG00000205856",10.6947524857781,-1.41468792582694,0.627298899886009,-2.25520549467568,0.0241204332027216,0.0966751849978226
"ENSG00000179988",255.85703589768,-0.423581071486931,0.187833610661925,-2.25508666949559,0.0241278892100637,0.0966846626079575
"ENSG00000153395",408.905410112214,-1.26554541210034,0.56132020507309,-2.25458731159616,0.0241592446205291,0.0967796324937258
"ENSG00000203879",13307.4785537859,0.52270785194291,0.231846073061069,2.25454692866516,0.024161781866917,0.0967796324937258
"ENSG00000151923",2641.79148104956,-0.582891544419405,0.258567409679668,-2.25431172916004,0.0241765639666189,0.0968184204399184
"ENSG00000184113",1003.60851665638,1.44245312915015,0.639912393342894,2.25414157337194,0.0241872630082755,0.096840844302583
"ENSG00000139370",753.262890924603,-0.42731896471449,0.189580767180014,-2.25402065341753,0.0241948686979596,0.096850876175011
"ENSG00000065621",1283.7581263104,0.71626867439641,0.317796726940318,2.2538579339457,0.0242051067888778,0.0968714389717154
"ENSG00000198502",893.933386285033,2.15693736580977,0.957124769307756,2.25355923801845,0.0242239101108988,0.0969262648558721
"ENSG00000084693",1179.02216187746,-0.752888066339919,0.334177537111183,-2.2529583312161,0.0242617763900926,0.0970573275011287
"ENSG00000218739",3274.11303962142,-0.471498951998209,0.20931133893265,-2.25262020874044,0.0242831058050334,0.0971221944476801
"ENSG00000284627",115.499569357907,1.17073983323079,0.519764980797601,2.25244076935357,0.0242944317864183,0.0971470329804347
"ENSG00000090316",3644.18182161763,0.518747418762115,0.230323028369074,2.25226032514154,0.0243058258082186,0.0971721330732783
"ENSG00000039560",2474.1767759655,-0.709951958926755,0.315294454575988,-2.25171089634769,0.0243405476274273,0.0972904650483782
"ENSG00000253958",174.698683984762,-3.07055288610763,1.36377127766941,-2.25151602500016,0.0243528730826019,0.0973192465990339
"ENSG00000113356",228.132172400071,-0.760247243355128,0.337674273709514,-2.2514218658219,0.0243588305125935,0.0973225734134547
"ENSG00000149577",3504.90329771282,0.701784776176306,0.31179072468712,2.25081992698962,0.0243969449024092,0.0974543507986433
"ENSG00000122958",842.288768641341,-0.713782021557761,0.31713353028334,-2.25073022370116,0.0244026292812471,0.0974565573187977
"ENSG00000143256",1049.72128006947,-0.887157977847972,0.394198798660874,-2.25053445333096,0.0244150389770172,0.0974856161004115
"ENSG00000133639",2893.95096725501,-0.867139182905487,0.385360495731214,-2.25020258306474,0.0244360884086787,0.0975491525921396
"ENSG00000182256",261.85051369654,-0.923572090060092,0.410529108001676,-2.24971158453476,0.0244672596645052,0.0976530603255472
"ENSG00000101850",105.32087464766,1.19774967389663,0.532628707808802,2.24875162817283,0.0245283024622661,0.0978761218235834
"ENSG00000161800",763.273347584643,-1.10784782310423,0.492732887409563,-2.24837402051343,0.024552350346101,0.097951498544634
"ENSG00000182700",193.835551686302,0.83096354152221,0.369614443428466,2.24819012432081,0.0245640691408571,0.0979776670835697
"ENSG00000166803",1226.89319293509,-0.617521224965954,0.274724922322574,-2.24778014220667,0.0245902127202574,0.0980613480801529
"ENSG00000183723",1073.93550330697,-1.15037720918025,0.511832100204246,-2.2475675299013,0.024603779988744,0.09809485240106
"ENSG00000137936",781.725273660494,0.559241896000275,0.248831667900189,2.24747075289709,0.0246099576941547,0.0980988867783369
"ENSG00000257368",14.414509219086,1.02557272261461,0.456383080465185,2.24717516164108,0.0246288349165895,0.0981329364385301
"ENSG00000260139",85.1793794962181,-1.53536135310145,0.683236308303865,-2.24718934641074,0.0246279287540309,0.0981329364385301
"ENSG00000113262",702.217824607513,-0.917628203863549,0.408451141285487,-2.24660457790758,0.0246653093510523,0.0981973971386304
"ENSG00000135862",4382.47484359414,-1.08909344022197,0.484771254008719,-2.24661308032588,0.0246647654926409,0.0981973971386304
"ENSG00000143842",4943.41654891037,0.677800145031606,0.301711212569835,2.24651957498835,0.0246707471461548,0.0981973971386304
"ENSG00000237493",16.1905384615924,0.748842508956173,0.333334793307613,2.24651768729439,0.0246708679172409,0.0981973971386304
"ENSG00000243789",147.549440351341,0.751763461650191,0.33463393596187,2.24652487647233,0.0246704079699843,0.0981973971386304
"ENSG00000182752",283.745364100713,0.828789342212592,0.368977286567698,2.24617983920408,0.0246924910486663,0.0982628677732971
"ENSG00000213621",17.9667003994447,1.39501388206887,0.621209147211428,2.24564285366854,0.0247268932641669,0.0983791542188411
"ENSG00000198912",779.292323843324,-0.462037596049097,0.205798756926753,-2.24509420245693,0.0247620857190045,0.0984985353590061
"ENSG00000067064",942.513646365321,-0.862909255211308,0.38443471948034,-2.24461842670648,0.0247926387953612,0.0985994158584102
"ENSG00000139044",2748.17052422003,-1.05407773776371,0.469645579986735,-2.24441106800894,0.0248059650425193,0.098631757989414
"ENSG00000118762",724.126639183927,-0.692632198847917,0.308711016188048,-2.24362644197318,0.0248564464894466,0.0988117895822884
"ENSG00000170214",62.2237578280519,-1.33609098063947,0.595526796616741,-2.24354468720797,0.0248617115605679,0.0988120348545804
"ENSG00000026751",579.256320349657,-0.820940940845447,0.365969672598047,-2.24319391007873,0.0248843128469753,0.0988811678100149
"ENSG00000157404",630.384093967782,-1.45248605072264,0.64762865008901,-2.24277608861654,0.0249112571542008,0.09896752580717
"ENSG00000175029",6733.41465725199,0.753080619093531,0.335817778564025,2.24252754667649,0.0249272970109937,0.0990105355027758
"ENSG00000197461",971.54851638955,-0.753392380735787,0.335974099093372,-2.24241208702939,0.0249347513352642,0.0990194328433013
"ENSG00000147475",1591.2443878803,0.756914066914914,0.337694062459699,2.2414195304522,0.0249989125939667,0.0992534706584629
"ENSG00000145868",864.362495777815,0.473074929073829,0.211229556496786,2.23962468567238,0.0251152987218726,0.0996947162893732
"ENSG00000007171",48.0010215488159,-1.11531556331353,0.498029176338468,-2.23945828136692,0.0251261128779741,0.0997167990705806
"ENSG00000211677",9467.85930110353,-1.7450192971952,0.779286198050066,-2.23925343674968,0.0251394306987951,0.0997279692855897
"ENSG00000253336",15.4781882000952,-1.06215909942907,0.474331191506277,-2.23927736241864,0.0251378748740615,0.0997279692855897
"ENSG00000174405",408.453751093795,0.452336595217477,0.202015148488436,2.23912215792753,0.0251479689066188,0.0997410044980556
"ENSG00000250771",17.119038418463,-1.04473393726711,0.466623751800905,-2.23892147203186,0.0251610261142179,0.0997719536247645
"ENSG00000085788",2216.02841333221,0.528054666279854,0.2358973147086,2.23849375704912,0.0251888740774946,0.0998516253502625
"ENSG00000173727",18.2187639995576,-1.0172742185593,0.454464646222064,-2.23840122001972,0.0251949025517411,0.0998516253502625
"ENSG00000175315",46.945001353424,1.430685694989,0.639163883247867,2.23837067845428,0.025196892505448,0.0998516253502625
"ENSG00000164304",32.2058033525962,-0.735792944521217,0.328755419571278,-2.23811654719106,0.0252134558540844,0.0998722511278037
"ENSG00000179766",10.9440742084381,-1.33308658569344,0.595635077295906,-2.23809281304494,0.0252150032402202,0.0998722511278037
"ENSG00000196757",789.213436962016,0.569645803070678,0.254527877410613,2.23804877039738,0.0252178748898272,0.0998722511278037
"ENSG00000119950",1132.77141693902,-0.914034058254377,0.408441235297899,-2.23785940121281,0.025230225282717,0.0999003290489568
"ENSG00000183597",2851.59639940098,0.539718632250034,0.241245136492513,2.23722077923334,0.0252719139192165,0.100044537278699
"ENSG00000161835",1049.69551510839,1.15481549292734,0.516462222309688,2.23601154749103,0.0253510147575671,0.100315851270306
"ENSG00000181007",1172.52646738236,-0.531491440091482,0.237693477572585,-2.23603712444814,0.0253493394478314,0.100315851270306
"ENSG00000111727",221.710845623459,-0.550025996966505,0.246010677346329,-2.23578099495328,0.0253661204454572,0.10035471401234
"ENSG00000069535",2371.61810621196,1.79281353565396,0.802009770883118,2.23540111447749,0.025391027016234,0.10035778651546
"ENSG00000104365",7777.29541138834,0.892784383162664,0.399405064116743,2.23528558691912,0.0253986056868509,0.10035778651546
"ENSG00000144671",22.8820008717227,0.947202090084341,0.423676446356628,2.23567323184881,0.0253731837014029,0.10035778651546
"ENSG00000166946",1534.87818677736,0.415054327176407,0.185680601874061,2.23531334445976,0.0253967845984683,0.10035778651546
"ENSG00000179361",789.063230575078,0.552427871891817,0.247118595340952,2.23547673994191,0.0253860670044969,0.10035778651546
"ENSG00000186635",7480.33598528031,0.469619807431458,0.210076952650997,2.2354656305951,0.0253867955754561,0.10035778651546
"ENSG00000093000",1345.46738840673,-0.399873287997027,0.178954309881292,-2.23449934378378,0.0254502356745945,0.100531269262819
"ENSG00000236732",9.11569223088873,1.2554763141366,0.561871182189095,2.23445578619135,0.0254530986106178,0.100531269262819
"ENSG00000096746",2617.05471512405,-0.618439195483585,0.27682439620845,-2.23404874698217,0.0254798657929517,0.100616063923509
"ENSG00000146409",382.706523636147,-0.820711876284938,0.367389928274709,-2.2338986812705,0.0254897403618045,0.100634130867083
"ENSG00000214194",699.082979780856,-0.819672648049798,0.367024058764834,-2.23329405382385,0.0255295593870476,0.100770387187702
"ENSG00000168334",140.142373983052,-1.84127327058687,0.824584465081806,-2.23297108853997,0.0255508509941356,0.100822168265113
"ENSG00000174483",2520.19692881019,0.609293738215922,0.272866880485118,2.2329340121186,0.0255532962538173,0.100822168265113
"ENSG00000204136",88.7257356881159,-0.924143344734298,0.413912274728042,-2.23270340397974,0.0255685098401479,0.10086123844296
"ENSG00000108370",625.202339547759,-0.61217913333482,0.274271751102347,-2.23201671653885,0.0256138581194261,0.101001741550508
"ENSG00000242551",24.5492818122276,-1.22108241798916,0.547079202318053,-2.23200299484107,0.0256147649977487,0.101001741550508
"ENSG00000134758",641.97244038686,-0.872840040003287,0.391119138458833,-2.23164748072065,0.0256382709033243,0.101073440825021
"ENSG00000155621",893.701101487846,-0.527314492332634,0.236363520886356,-2.230947019046,0.0256846386764345,0.101235219689807
"ENSG00000140326",1691.78759663314,0.453128229720886,0.203138814902098,2.2306334214821,0.0257054210807126,0.101296108388199
"ENSG00000005102",151.221441116964,1.38831207282044,0.622431385203033,2.23046604947079,0.0257165189322943,0.10131169103376
"ENSG00000116141",702.328868505806,-0.696510056253429,0.312278530644015,-2.23041287794268,0.0257200454172594,0.10131169103376
"ENSG00000198554",439.483261995698,-0.898642530823858,0.402944291949466,-2.23019049724263,0.0257347988624092,0.101348782745158
"ENSG00000292332",643.088272732873,0.988690783489337,0.443417330039417,2.22970713255941,0.0257668920644721,0.10145413234591
"ENSG00000101856",2892.60259714033,-1.16194301898625,0.521213701835473,-2.2293025200497,0.0257937830906639,0.101517915210717
"ENSG00000115592",39.1283854302043,-1.84617587140735,0.828124392570914,-2.22934608371562,0.0257908866324685,0.101517915210717
"ENSG00000107864",230.967034555715,0.603406825231714,0.270712407187324,2.22895888482191,0.0258166405504802,0.101562266895606
"ENSG00000170004",14501.6545406696,0.432397588784367,0.193995409201076,2.22890629507725,0.0258201401884813,0.101562266895606
"ENSG00000179899",232.00446740783,1.0615214078431,0.476255217438222,2.22889192385761,0.0258210966072663,0.101562266895606
"ENSG00000118156",217.792186602577,1.20722450550524,0.541674621022766,2.22868943578307,0.0258345756447623,0.101571714255197
"ENSG00000162706",153.767221284758,1.48165060436248,0.664830277322024,2.22861481328837,0.0258395445796132,0.101571714255197
"ENSG00000183853",1355.58999476329,-1.10702264485574,0.496695976189802,-2.22877312868086,0.0258290037163669,0.101571714255197
"ENSG00000122477",92.2796775463846,-0.782125269452553,0.35104347289512,-2.22800117319437,0.0258804367676546,0.10171140194904
"ENSG00000172172",540.321261086156,-1.24911612333588,0.560728011926387,-2.22766848947768,0.0259026297668297,0.101777558301696
"ENSG00000118242",1316.77056433425,0.516773972327837,0.232007686381588,2.22740022275765,0.0259205375550616,0.101810757812992
"ENSG00000266028",2319.27130507392,-0.642685827218392,0.28853875609646,-2.22738129155703,0.025921801686457,0.101810757812992
"ENSG00000148672",4600.53518093847,0.54035573203178,0.24263584360116,2.22702352633441,0.0259457014926976,0.101883554868968
"ENSG00000108309",218.914281120886,0.656365655498387,0.294751407392465,2.22684485650116,0.0259576443131855,0.101909378852055
"ENSG00000057657",443.979455477719,-0.800022178937322,0.359277506764174,-2.22675275761821,0.0259638023313523,0.101912485794208
"ENSG00000173991",103.266658526165,0.797809153780393,0.358466707531275,2.22561576017708,0.0260399296303877,0.102190176416835
"ENSG00000070669",1520.1008599743,-0.831175285041606,0.373601247164095,-2.22476582011123,0.0260969630597664,0.102390993270937
"ENSG00000133247",4179.26555912777,0.564272234757322,0.253640547393461,2.22469254445344,0.0261018851197791,0.102390993270937
"ENSG00000107960",728.557951476034,0.506936340568522,0.227914457567046,2.22423950626035,0.0261323343454867,0.102489266670961
"ENSG00000129472",1012.18754746952,0.351836766991489,0.15822429856466,2.2236582508704,0.0261714461616716,0.102536777926582
"ENSG00000133119",404.570204227659,-0.958842389032365,0.431194496727133,-2.22368883719575,0.0261693867926057,0.102536777926582
"ENSG00000155926",557.996823826561,-0.856890404124148,0.385304285733524,-2.22393167128375,0.0261530418083269,0.102536777926582
"ENSG00000234750",52.6057125643938,0.753321502753196,0.338772768378231,2.22367785450846,0.0261701262378724,0.102536777926582
"ENSG00000254997",128.205354847923,1.20923644417587,0.543788015945844,2.2237276451791,0.0261667740631102,0.102536777926582
"ENSG00000116785",115.674740656994,1.24996412183896,0.562243611834519,2.22317176314464,0.026204220086064,0.10262457109274
"ENSG00000160190",1702.46073607911,0.769592206658119,0.346179383430547,2.2231023668471,0.0262088980967842,0.10262457109274
"ENSG00000281593",22.1270362167243,1.31832225540347,0.59301476885819,2.22308503031352,0.0262100668667608,0.10262457109274
"ENSG00000168275",470.255149825006,-0.990848929282456,0.445892652467639,-2.22216922346431,0.0262718715159714,0.102845359737847
"ENSG00000138161",48.246614124265,-1.09914197760295,0.494703161551093,-2.22182121124252,0.0262953906638688,0.102916213665884
"ENSG00000132423",190.813670260427,-0.483464535681886,0.21768868450942,-2.22089878842998,0.0263578173198141,0.103118036856875
"ENSG00000153714",772.258313123913,1.08571521786597,0.488861093333987,2.22090739613066,0.0263572341864683,0.103118036856875
"ENSG00000072121",1990.04409835676,0.544031144782269,0.244990504048045,2.22062135386104,0.0263766182459457,0.103166013590746
"ENSG00000174579",689.331875345117,-0.950855470629676,0.428205737971822,-2.22055751782627,0.0263809458660697,0.103166013590746
"ENSG00000213853",9751.77563226937,0.692908763635882,0.312070326344214,2.22036094156418,0.0263942761644299,0.103196891983225
"ENSG00000248347",103.776996656328,-1.77328465842855,0.798939341260464,-2.21954855249823,0.0264494279204845,0.103391238412927
"ENSG00000124535",2483.82835355568,-0.76654649616964,0.345449530979826,-2.21898259347877,0.0264879087633601,0.10352035139251
"ENSG00000067334",4094.13097304633,-0.495523431488638,0.223348301633551,-2.21861293712296,0.0265130686446602,0.103597360815246
"ENSG00000233170",19.1233237442048,1.05546809256081,0.47575655846755,2.21850455611281,0.026520449282653,0.103604882097836
"ENSG00000139926",1160.42417909032,0.638366042293736,0.287797599346614,2.21810759972639,0.0265474967713638,0.103689215073673
"ENSG00000109625",538.842009089796,0.991574789415079,0.447083190019912,2.21787535642062,0.0265633322215856,0.103729730390276
"ENSG00000165899",23.9693615450509,-0.978266427144418,0.441141311567564,-2.21758062891054,0.0265834398883148,0.103786908610012
"ENSG00000259158",37.4282449543092,1.00792647182719,0.454574551116679,2.21729630343623,0.0266028503387485,0.103841341815588
"ENSG00000188060",519.368714621856,-0.385292685718719,0.173776034851436,-2.2171796361225,0.0266108185732823,0.103851098377852
"ENSG00000009335",2356.08456283356,-0.674681096908387,0.304342823858993,-2.2168457542504,0.0266336336887246,0.103918780305913
"ENSG00000127377",36.0975806633592,1.07482017150899,0.484881343544099,2.21666637790785,0.0266458979690073,0.103945275766526
"ENSG00000197614",809.538893332523,-1.1298370877117,0.509725925073999,-2.21655802095544,0.0266533088899856,0.103952831345415
"ENSG00000198774",155.93469848207,-0.871099518683885,0.393013762633951,-2.21646059630542,0.0266599736313655,0.103957474180622
"ENSG00000107833",325.902228460868,-0.966835950253634,0.436225445558924,-2.21636761472007,0.0266663357686488,0.103960935382188
"ENSG00000132434",810.47956456857,-0.831928302606305,0.375387293902756,-2.21618663209687,0.0266787230163359,0.103987879737319
"ENSG00000103479",2128.62652038686,0.438757747482055,0.19801021785091,2.21583387081779,0.0267028818359604,0.104060686653989
"ENSG00000272779",267.611763563284,-0.532096085835596,0.240146606798789,-2.21571352986645,0.0267111276945018,0.104071463873326
"ENSG00000112305",1328.44060715568,-0.749048671192998,0.338086004398991,-2.21555657864208,0.0267218854225971,0.104092021369255
"ENSG00000248751",202.391711640009,1.23149772741629,0.555961515005768,2.21507729254158,0.0267547597433362,0.104198705399088
"ENSG00000142507",1468.98701340637,-0.597719563356157,0.26994801665636,-2.21420246297659,0.0268148545221207,0.104411336349205
"ENSG00000105613",1032.36217979177,-0.808517976266217,0.365335000657815,-2.21308655018111,0.026891679194892,0.104689009411849
"ENSG00000064419",2598.6410779852,-0.836242662632465,0.377879601955462,-2.21298704218236,0.0268985390117805,0.104694252066758
"ENSG00000132749",995.791886210739,0.758949968373464,0.343024849566324,2.21252183138621,0.0269306294532304,0.104754844664229
"ENSG00000173846",1364.95529465193,0.488116038084717,0.220613703708761,2.21253725348401,0.026929565100806,0.104754844664229
"ENSG00000198954",700.750499396446,0.415720554061026,0.187894473901575,2.21252145115664,0.0269306556951431,0.104754844664229
"ENSG00000272896",12.1931177293294,1.44642985279958,0.653897913641054,2.21201172633435,0.0269658547057915,0.104870280741958
"ENSG00000083807",1901.11711396441,0.46737426123457,0.211332256881737,2.21156139687712,0.0269969852113721,0.104948362162529
"ENSG00000197586",7017.59526614964,0.568730578532208,0.257162246126844,2.21156327220631,0.0269968555087691,0.104948362162529
"ENSG00000232926",57.4342091954954,1.03845894183698,0.469738280785553,2.21071814734866,0.0270553610528791,0.105153767170318
"ENSG00000168476",1435.8843417159,-0.721593610887805,0.326421506170444,-2.21061908375307,0.0270622260993511,0.105158926463408
"ENSG00000169193",165.450631754427,0.715307272712006,0.323613414657394,2.21037583831095,0.0270790892385576,0.105202926481221
"ENSG00000099992",1338.51477615337,0.847262460011074,0.383330249164866,2.2102676787364,0.0270865903799149,0.105204620164397
"ENSG00000116729",808.182237766609,1.2735371539632,0.57620645527965,2.21020979944612,0.0270906051924119,0.105204620164397
"ENSG00000215440",6310.58532839164,0.573676024642606,0.259569367425769,2.21010680240096,0.0270977508803669,0.105210854471104
"ENSG00000013375",2014.14962216092,-0.455043832735496,0.205937094911747,-2.20962538551154,0.0271311720064316,0.105302978824207
"ENSG00000140575",4965.70681046001,-0.541945963845183,0.245268224366911,-2.209605281092,0.0271325684774536,0.105302978824207
"ENSG00000184436",1052.84184329871,0.608162480755064,0.275258925597262,2.2094196561854,0.0271454650809879,0.105309986085385
"ENSG00000236554",17.372336725019,1.34812430561969,0.610165676546852,2.20943975945879,0.0271440681167399,0.105309986085385
"ENSG00000156042",552.041070886718,1.03978268714902,0.470644911869096,2.20927213048938,0.0271557184504911,0.105328246195839
"ENSG00000150712",1457.64472504627,-0.515999944719779,0.233576216973514,-2.20912878633654,0.0271656843948828,0.105345384247259
"ENSG00000177728",8480.29563793147,0.471659915916285,0.213513526650954,2.20903997659755,0.0271718604396647,0.105347821508622
"ENSG00000138668",6061.38178668677,-0.757082980679691,0.342930007150982,-2.20768951358161,0.0272659243365726,0.105690937569201
"ENSG00000161649",284.867401187507,1.13895249745933,0.516070424047789,2.20697107291283,0.0273160803464119,0.10581867935438
"ENSG00000162851",364.372119116297,-1.13705365249131,0.5151853674589,-2.20707676170951,0.0273086969757843,0.10581867935438
"ENSG00000227855",55.9028447365207,0.961512030005201,0.435684801955834,2.20689825692536,0.0273211682398381,0.10581867935438
"ENSG00000247077",2810.41614516905,-0.958209505636336,0.434180708181804,-2.20693708306152,0.0273184552277789,0.10581867935438
"ENSG00000107819",1770.29644525416,0.730213430683905,0.330984568678776,2.20618572521,0.0273709983475543,0.10599006089316
"ENSG00000088854",1354.16286182479,0.537946829986802,0.243880501633979,2.20578039811548,0.0273993794189153,0.106035517906532
"ENSG00000114956",1030.93785633786,-0.687375325971538,0.311624770874006,-2.2057788411482,0.0273994884869591,0.106035517906532
"ENSG00000185909",719.68188407712,0.736066335071762,0.333696660687447,2.20579472852799,0.0273983755682326,0.106035517906532
"ENSG00000163041",17006.8597755812,-0.864115386615846,0.391805156283908,-2.20547221688347,0.0274209753081643,0.106078559735545
"ENSG00000168883",1786.31748246191,-0.590309033153707,0.267657924090949,-2.20546070197093,0.0274217825035172,0.106078559735545
"ENSG00000171490",6883.74373814918,-0.574316031383608,0.260442160540221,-2.20515768335025,0.0274430314773195,0.106139138035498
"ENSG00000171729",608.234589277605,-0.857558507157413,0.388918065370807,-2.2049850174478,0.0274551459078711,0.106164369943081
"ENSG00000268674",88.2795897231095,1.40411863998467,0.636849549559776,2.20478862072725,0.0274689309266818,0.106196050142037
"ENSG00000138771",3036.54074807821,0.877301421516362,0.398120641847151,2.20360697060562,0.0275519966431663,0.106495505038414
"ENSG00000139620",571.18420197447,-0.565585261004864,0.256674917328036,-2.2035081062558,0.0275589562601586,0.106500728404642
"ENSG00000119314",2181.00996588891,-0.987556673332409,0.448205500369481,-2.20335688098051,0.0275696047905205,0.106520202435806
"ENSG00000140848",1291.75336403202,-0.805768341171587,0.365728786092226,-2.2031854527535,0.0275816802036471,0.106545180444927
"ENSG00000172992",3398.20668731821,0.445003578769866,0.202032504206209,2.20263358373098,0.0276205848724296,0.106673765858743
